node_id,motion_idx,frame_start,frame_end
2889,21,945,990
2890,21,990,1035
2891,21,1035,1080
2892,21,1080,1125
2893,21,1125,1170
2894,21,1170,1215
2895,21,1215,1260
2896,21,1260,1305
2897,21,1305,1350
2898,21,1350,1395
2899,21,1395,1440
2900,21,1440,1485
2901,21,1485,1530
2902,21,1530,1575
2903,21,1575,1620
2904,21,1620,1665
2905,21,1665,1710
2906,21,1710,1755
2907,21,1755,1800
2908,21,1800,1845
2909,21,1845,1890
2910,21,1890,1935
2911,21,1935,1980
2912,21,1980,2025
2913,21,2025,2070
2914,21,2070,2115
2915,21,2115,2160
2916,21,2160,2205
2917,21,2205,2250
2918,21,2250,2295
2919,21,2295,2340
2920,21,2340,2385
2921,21,2385,2430
2922,21,2430,2475
2923,21,2475,2520
2924,21,2520,2565
2925,21,2565,2610
2926,21,2610,2655
2927,21,2655,2700
2928,21,2700,2745
2929,21,2745,2790
2930,21,2790,2835
2931,21,2835,2880
2932,21,2880,2925
2933,21,2925,2970
2934,21,2970,3015
2935,21,3015,3060
2936,21,3060,3105
2937,21,3105,3150
2938,21,3150,3195
2939,21,3195,3240
2940,21,3240,3285
2941,21,3285,3330
2942,21,3330,3375
2943,21,3375,3420
2944,21,3420,3465
2945,21,3465,3510
2946,21,3510,3555
2947,21,3555,3600
2948,21,3600,3645
2949,21,3645,3690
2950,21,3690,3735
2951,21,3735,3780
2952,21,3780,3825
2953,21,3825,3870
2954,21,3870,3915
2955,21,3915,3960
2956,21,3960,4005
2957,21,4005,4050
2958,21,4050,4095
2959,21,4095,4140
2960,21,4140,4185
2961,21,4185,4230
2962,21,4230,4275
2963,21,4275,4320
2964,21,4320,4365
2965,21,4365,4410
2966,21,4410,4455
2967,21,4455,4500
2968,21,4500,4545
2969,21,4545,4590
2970,21,4590,4635
2971,21,4635,4680
2972,21,4680,4725
2973,21,4725,4770
2974,21,4770,4815
2975,21,4815,4860
2976,21,4860,4905
2977,21,4905,4950
2978,21,4950,4995
2979,21,4995,5040
2980,21,5040,5085
2981,21,5085,5130
2982,21,5130,5175
2983,21,5175,5220
2984,21,5220,5265
2985,21,5265,5310
2986,21,5310,5355
2987,21,5355,5400
2988,21,5400,5445
2989,21,5445,5490
2990,21,5490,5535
2991,21,5535,5580
2992,21,5580,5625
2993,21,5625,5670
2994,21,5670,5715
2995,21,5715,5760
2996,21,5760,5805
2997,21,5805,5850
2998,21,5850,5895
2999,21,5895,5940
3000,21,5940,5985
3001,21,5985,6030
3002,21,6030,6075
3003,21,6075,6120
3004,21,6120,6165
3005,21,6165,6210
3006,21,6210,6255
3007,21,6255,6300
3008,21,6300,6345
3009,21,6345,6390
3010,21,6390,6435
3011,21,6435,6480
3012,21,6480,6525
3013,21,6525,6570
3014,21,6570,6615
3015,21,6615,6660
3016,21,6660,6705
3017,21,6705,6750
3018,21,6750,6795
3019,21,6795,6840
3020,21,6840,6885
3021,21,6885,6930
3022,21,6930,6975
3023,21,6975,7020
3024,21,7020,7065
3025,21,7065,7110
3026,21,7110,7155
3027,21,7155,7200
3028,21,7200,7245
3029,21,7245,7290
3030,22,0,45
3031,22,45,90
3032,22,90,135
3033,22,135,180
3034,22,180,225
3035,22,225,270
3036,22,270,315
3037,22,315,360
3038,22,360,405
3039,22,405,450
3040,22,450,495
3041,22,495,540
3042,22,540,585
3043,22,585,630
3044,22,630,675
3045,22,675,720
3046,22,720,765
3047,22,765,810
3048,22,810,855
3049,22,855,900
3050,22,900,945
3051,22,945,990
3052,22,990,1035
3053,22,1035,1080
3054,22,1080,1125
3055,22,1125,1170
3056,22,1170,1215
3057,22,1215,1260
3058,22,1260,1305
3059,22,1305,1350
3060,22,1350,1395
3061,22,1395,1440
3062,22,1440,1485
3063,22,1485,1530
3064,22,1530,1575
3065,22,1575,1620
3066,22,1620,1665
3067,22,1665,1710
3068,22,1710,1755
3069,22,1755,1800
3070,22,1800,1845
3071,22,1845,1890
3072,22,1890,1935
3073,22,1935,1980
3074,22,1980,2025
3075,22,2025,2070
3076,22,2070,2115
3077,22,2115,2160
3078,22,2160,2205
3079,22,2205,2250
3080,22,2250,2295
3081,22,2295,2340
3082,22,2340,2385
3083,22,2385,2430
3084,22,2430,2475
3085,22,2475,2520
3086,22,2520,2565
3087,22,2565,2610
3088,22,2610,2655
3089,22,2655,2700
3090,22,2700,2745
3091,22,2745,2790
3092,22,2790,2835
3093,22,2835,2880
3094,22,2880,2925
3095,22,2925,2970
3096,22,2970,3015
3097,22,3015,3060
3098,22,3060,3105
3099,22,3105,3150
3100,22,3150,3195
3101,22,3195,3240
3102,22,3240,3285
3103,22,3285,3330
3104,22,3330,3375
3105,22,3375,3420
3106,22,3420,3465
3107,22,3465,3510
3108,22,3510,3555
3109,22,3555,3600
3110,22,3600,3645
3111,22,3645,3690
3112,22,3690,3735
3113,22,3735,3780
3114,22,3780,3825
3115,22,3825,3870
3116,22,3870,3915
3117,22,3915,3960
3118,22,3960,4005
3119,22,4005,4050
3120,22,4050,4095
3121,22,4095,4140
3122,22,4140,4185
3123,22,4185,4230
3124,22,4230,4275
3125,22,4275,4320
3126,22,4320,4365
3127,22,4365,4410
3128,22,4410,4455
3129,22,4455,4500
3130,22,4500,4545
3131,22,4545,4590
3132,22,4590,4635
3133,22,4635,4680
3134,22,4680,4725
3135,22,4725,4770
3136,22,4770,4815
3137,22,4815,4860
3138,22,4860,4905
3139,22,4905,4950
3140,22,4950,4995
3141,22,4995,5040
3142,22,5040,5085
3143,22,5085,5130
3144,22,5130,5175
3145,22,5175,5220
3146,22,5220,5265
3147,22,5265,5310
3148,22,5310,5355
3149,22,5355,5400
3150,22,5400,5445
3151,22,5445,5490
3152,22,5490,5535
3153,22,5535,5580
3154,22,5580,5625
3155,22,5625,5670
3156,22,5670,5715
3157,22,5715,5760
3158,22,5760,5805
3159,22,5805,5850
3160,22,5850,5895
3161,22,5895,5940
3162,22,5940,5985
3163,22,5985,6030
3164,22,6030,6075
3165,22,6075,6120
3166,22,6120,6165
3167,22,6165,6210
3168,22,6210,6255
3169,22,6255,6300
3170,22,6300,6345
3171,22,6345,6390
3172,22,6390,6435
3173,22,6435,6480
3174,22,6480,6525
3175,22,6525,6570
3176,22,6570,6615
3177,22,6615,6660
3178,22,6660,6705
3179,22,6705,6750
3180,22,6750,6795
3181,22,6795,6840
3182,22,6840,6885
3183,22,6885,6930
3184,22,6930,6975
3185,22,6975,7020
3186,22,7020,7065
3187,22,7065,7110
3188,22,7110,7155
3189,22,7155,7200
3190,22,7200,7245
3191,22,7245,7290
3192,23,0,45
3193,23,45,90
3194,23,90,135
3195,23,135,180
3196,23,180,225
3197,23,225,270
3198,23,270,315
3199,23,315,360
3200,23,360,405
3201,23,405,450
3202,23,450,495
3203,23,495,540
3204,23,540,585
3205,23,585,630
3206,23,630,675
3207,23,675,720
3208,23,720,765
3209,23,765,810
3210,23,810,855
3211,23,855,900
3212,23,900,945
3213,23,945,990
3214,23,990,1035
3215,23,1035,1080
3216,23,1080,1125
3217,23,1125,1170
3218,23,1170,1215
3219,23,1215,1260
3220,23,1260,1305
3221,23,1305,1350
3222,23,1350,1395
3223,23,1395,1440
3224,23,1440,1485
3225,23,1485,1530
3226,23,1530,1575
3227,23,1575,1620
3228,23,1620,1665
3229,23,1665,1710
3230,23,1710,1755
3231,23,1755,1800
3232,23,1800,1845
3233,23,1845,1890
3234,23,1890,1935
3235,23,1935,1980
3236,23,1980,2025
3237,23,2025,2070
3238,23,2070,2115
3239,23,2115,2160
3240,23,2160,2205
3241,23,2205,2250
3242,23,2250,2295
3243,23,2295,2340
3244,23,2340,2385
3245,23,2385,2430
3246,23,2430,2475
3247,23,2475,2520
3248,23,2520,2565
3249,23,2565,2610
3250,23,2610,2655
3251,23,2655,2700
3252,23,2700,2745
3253,23,2745,2790
3254,23,2790,2835
3255,23,2835,2880
3256,23,2880,2925
3257,23,2925,2970
3258,23,2970,3015
3259,23,3015,3060
3260,23,3060,3105
3261,23,3105,3150
3262,23,3150,3195
3263,23,3195,3240
3264,23,3240,3285
3265,23,3285,3330
3266,23,3330,3375
3267,23,3375,3420
3268,23,3420,3465
3269,23,3465,3510
3270,23,3510,3555
3271,23,3555,3600
3272,23,3600,3645
3273,23,3645,3690
3274,23,3690,3735
3275,23,3735,3780
3276,23,3780,3825
3277,23,3825,3870
3278,23,3870,3915
3279,23,3915,3960
3280,23,3960,4005
3281,23,4005,4050
3282,23,4050,4095
3283,23,4095,4140
3284,23,4140,4185
3285,23,4185,4230
3286,23,4230,4275
3287,23,4275,4320
3288,23,4320,4365
3289,23,4365,4410
3290,23,4410,4455
3291,23,4455,4500
3292,23,4500,4545
3293,23,4545,4590
3294,23,4590,4635
3295,23,4635,4680
3296,23,4680,4725
3297,23,4725,4770
3298,23,4770,4815
3299,23,4815,4860
3300,23,4860,4905
3301,23,4905,4950
3302,23,4950,4995
3303,23,4995,5040
3304,23,5040,5085
3305,23,5085,5130
3306,23,5130,5175
3307,23,5175,5220
3308,23,5220,5265
3309,23,5265,5310
3310,23,5310,5355
3311,23,5355,5400
3312,23,5400,5445
3313,23,5445,5490
3314,23,5490,5535
3315,23,5535,5580
3316,23,5580,5625
3317,23,5625,5670
3318,23,5670,5715
3319,23,5715,5760
3320,23,5760,5805
3321,23,5805,5850
3322,23,5850,5895
3323,23,5895,5940
3324,23,5940,5985
3325,23,5985,6030
3326,23,6030,6075
3327,23,6075,6120
3328,23,6120,6165
3329,23,6165,6210
3330,23,6210,6255
3331,23,6255,6300
3332,23,6300,6345
3333,23,6345,6390
3334,23,6390,6435
3335,23,6435,6480
3336,23,6480,6525
3337,23,6525,6570
3338,23,6570,6615
3339,23,6615,6660
3340,23,6660,6705
3341,23,6705,6750
3342,23,6750,6795
3343,23,6795,6840
3344,23,6840,6885
3345,23,6885,6930
3346,23,6930,6975
3347,23,6975,7020
3348,23,7020,7065
3349,23,7065,7110
3350,23,7110,7155
3351,23,7155,7200
3352,23,7200,7245
3353,23,7245,7290
3354,24,0,45
3355,24,45,90
3356,24,90,135
3357,24,135,180
3358,24,180,225
3359,24,225,270
3360,24,270,315
3361,24,315,360
3362,24,360,405
3363,24,405,450
3364,24,450,495
3365,24,495,540
3366,24,540,585
3367,24,585,630
3368,24,630,675
3369,24,675,720
3370,24,720,765
3371,24,765,810
3372,24,810,855
3373,24,855,900
3374,24,900,945
3375,24,945,990
3376,24,990,1035
3377,24,1035,1080
3378,24,1080,1125
3379,24,1125,1170
3380,24,1170,1215
3381,24,1215,1260
3382,24,1260,1305
3383,24,1305,1350
3384,24,1350,1395
3385,24,1395,1440
3386,24,1440,1485
3387,24,1485,1530
3388,24,1530,1575
3389,24,1575,1620
3390,24,1620,1665
3391,24,1665,1710
3392,24,1710,1755
3393,24,1755,1800
3394,24,1800,1845
3395,24,1845,1890
3396,24,1890,1935
3397,24,1935,1980
3398,24,1980,2025
3399,24,2025,2070
3400,24,2070,2115
3401,24,2115,2160
3402,24,2160,2205
3403,24,2205,2250
3404,24,2250,2295
3405,24,2295,2340
3406,24,2340,2385
3407,24,2385,2430
3408,24,2430,2475
3409,24,2475,2520
3410,24,2520,2565
3411,24,2565,2610
3412,24,2610,2655
3413,24,2655,2700
3414,24,2700,2745
3415,24,2745,2790
3416,24,2790,2835
3417,24,2835,2880
3418,24,2880,2925
3419,24,2925,2970
3420,24,2970,3015
3421,24,3015,3060
3422,24,3060,3105
3423,24,3105,3150
3424,24,3150,3195
3425,24,3195,3240
3426,24,3240,3285
3427,24,3285,3330
3428,24,3330,3375
3429,24,3375,3420
3430,24,3420,3465
3431,24,3465,3510
3432,24,3510,3555
3433,24,3555,3600
3434,24,3600,3645
3435,24,3645,3690
3436,24,3690,3735
3437,24,3735,3780
3438,24,3780,3825
3439,24,3825,3870
3440,24,3870,3915
3441,24,3915,3960
3442,24,3960,4005
3443,24,4005,4050
3444,24,4050,4095
3445,24,4095,4140
3446,24,4140,4185
3447,24,4185,4230
3448,24,4230,4275
3449,24,4275,4320
3450,24,4320,4365
3451,24,4365,4410
3452,24,4410,4455
3453,24,4455,4500
3454,24,4500,4545
3455,24,4545,4590
3456,24,4590,4635
3457,24,4635,4680
3458,25,0,45
3459,25,45,90
3460,25,90,135
3461,25,135,180
3462,25,180,225
3463,25,225,270
3464,25,270,315
3465,25,315,360
3466,25,360,405
3467,25,405,450
3468,25,450,495
3469,25,495,540
3470,25,540,585
3471,25,585,630
3472,25,630,675
3473,25,675,720
3474,25,720,765
3475,25,765,810
3476,25,810,855
3477,25,855,900
3478,25,900,945
3479,25,945,990
3480,25,990,1035
3481,25,1035,1080
3482,25,1080,1125
3483,25,1125,1170
3484,25,1170,1215
3485,25,1215,1260
3486,25,1260,1305
3487,25,1305,1350
3488,25,1350,1395
3489,25,1395,1440
3490,25,1440,1485
3491,25,1485,1530
3492,25,1530,1575
3493,25,1575,1620
3494,25,1620,1665
3495,25,1665,1710
3496,25,1710,1755
3497,25,1755,1800
3498,25,1800,1845
3499,25,1845,1890
3500,25,1890,1935
3501,25,1935,1980
3502,25,1980,2025
3503,25,2025,2070
3504,25,2070,2115
3505,25,2115,2160
3506,25,2160,2205
3507,25,2205,2250
3508,25,2250,2295
3509,25,2295,2340
3510,25,2340,2385
3511,25,2385,2430
3512,25,2430,2475
3513,25,2475,2520
3514,25,2520,2565
3515,25,2565,2610
3516,25,2610,2655
3517,25,2655,2700
3518,25,2700,2745
3519,25,2745,2790
3520,25,2790,2835
3521,25,2835,2880
3522,25,2880,2925
3523,25,2925,2970
3524,25,2970,3015
3525,25,3015,3060
3526,25,3060,3105
3527,25,3105,3150
3528,25,3150,3195
3529,25,3195,3240
3530,25,3240,3285
3531,25,3285,3330
3532,25,3330,3375
3533,25,3375,3420
3534,25,3420,3465
3535,25,3465,3510
3536,25,3510,3555
3537,25,3555,3600
3538,25,3600,3645
3539,25,3645,3690
3540,25,3690,3735
3541,25,3735,3780
3542,25,3780,3825
3543,25,3825,3870
3544,25,3870,3915
3545,25,3915,3960
3546,25,3960,4005
3547,25,4005,4050
3548,25,4050,4095
3549,25,4095,4140
3550,25,4140,4185
3551,25,4185,4230
3552,25,4230,4275
3553,25,4275,4320
3554,25,4320,4365
3555,25,4365,4410
3556,25,4410,4455
3557,25,4455,4500
3558,25,4500,4545
3559,25,4545,4590
3560,25,4590,4635
3561,25,4635,4680
3562,26,0,45
3563,26,45,90
3564,26,90,135
3565,26,135,180
3566,26,180,225
3567,26,225,270
3568,26,270,315
3569,26,315,360
3570,26,360,405
3571,26,405,450
3572,26,450,495
3573,26,495,540
3574,26,540,585
3575,26,585,630
3576,26,630,675
3577,26,675,720
3578,26,720,765
3579,26,765,810
3580,26,810,855
3581,26,855,900
3582,26,900,945
3583,26,945,990
3584,26,990,1035
3585,26,1035,1080
3586,26,1080,1125
3587,26,1125,1170
3588,26,1170,1215
3589,26,1215,1260
3590,26,1260,1305
3591,26,1305,1350
3592,26,1350,1395
3593,26,1395,1440
3594,26,1440,1485
3595,26,1485,1530
3596,26,1530,1575
3597,26,1575,1620
3598,26,1620,1665
3599,26,1665,1710
3600,26,1710,1755
3601,26,1755,1800
3602,26,1800,1845
3603,26,1845,1890
3604,26,1890,1935
3605,26,1935,1980
3606,26,1980,2025
3607,26,2025,2070
3608,26,2070,2115
3609,26,2115,2160
3610,26,2160,2205
3611,26,2205,2250
3612,26,2250,2295
3613,26,2295,2340
3614,26,2340,2385
3615,26,2385,2430
3616,26,2430,2475
3617,26,2475,2520
3618,26,2520,2565
3619,26,2565,2610
3620,26,2610,2655
3621,26,2655,2700
3622,26,2700,2745
3623,26,2745,2790
3624,26,2790,2835
3625,26,2835,2880
3626,26,2880,2925
3627,26,2925,2970
3628,26,2970,3015
3629,26,3015,3060
3630,26,3060,3105
3631,26,3105,3150
3632,26,3150,3195
3633,26,3195,3240
3634,26,3240,3285
3635,26,3285,3330
3636,26,3330,3375
3637,26,3375,3420
3638,26,3420,3465
3639,26,3465,3510
3640,26,3510,3555
3641,26,3555,3600
3642,26,3600,3645
3643,26,3645,3690
3644,26,3690,3735
3645,26,3735,3780
3646,26,3780,3825
3647,26,3825,3870
3648,26,3870,3915
3649,26,3915,3960
3650,26,3960,4005
3651,26,4005,4050
3652,26,4050,4095
3653,26,4095,4140
3654,26,4140,4185
3655,26,4185,4230
3656,26,4230,4275
3657,26,4275,4320
3658,26,4320,4365
3659,26,4365,4410
3660,26,4410,4455
3661,26,4455,4500
3662,26,4500,4545
3663,26,4545,4590
3664,26,4590,4635
3665,26,4635,4680
3666,27,0,45
3667,27,45,90
3668,27,90,135
3669,27,135,180
3670,27,180,225
3671,27,225,270
3672,27,270,315
3673,27,315,360
3674,27,360,405
3675,27,405,450
3676,27,450,495
3677,27,495,540
3678,27,540,585
3679,27,585,630
3680,27,630,675
3681,27,675,720
3682,27,720,765
3683,27,765,810
3684,27,810,855
3685,27,855,900
3686,27,900,945
3687,27,945,990
3688,27,990,1035
3689,27,1035,1080
3690,27,1080,1125
3691,27,1125,1170
3692,27,1170,1215
3693,27,1215,1260
3694,27,1260,1305
3695,27,1305,1350
3696,27,1350,1395
3697,27,1395,1440
3698,27,1440,1485
3699,27,1485,1530
3700,27,1530,1575
3701,27,1575,1620
3702,27,1620,1665
3703,27,1665,1710
3704,27,1710,1755
3705,27,1755,1800
3706,27,1800,1845
3707,27,1845,1890
3708,27,1890,1935
3709,27,1935,1980
3710,27,1980,2025
3711,27,2025,2070
3712,27,2070,2115
3713,27,2115,2160
3714,27,2160,2205
3715,27,2205,2250
3716,27,2250,2295
3717,27,2295,2340
3718,27,2340,2385
3719,27,2385,2430
3720,27,2430,2475
3721,27,2475,2520
3722,27,2520,2565
3723,27,2565,2610
3724,27,2610,2655
3725,27,2655,2700
3726,27,2700,2745
3727,27,2745,2790
3728,27,2790,2835
3729,27,2835,2880
3730,27,2880,2925
3731,27,2925,2970
3732,27,2970,3015
3733,27,3015,3060
3734,27,3060,3105
3735,27,3105,3150
3736,27,3150,3195
3737,27,3195,3240
3738,27,3240,3285
3739,27,3285,3330
3740,27,3330,3375
3741,27,3375,3420
3742,27,3420,3465
3743,27,3465,3510
3744,27,3510,3555
3745,27,3555,3600
3746,27,3600,3645
3747,27,3645,3690
3748,27,3690,3735
3749,27,3735,3780
3750,27,3780,3825
3751,27,3825,3870
3752,27,3870,3915
3753,27,3915,3960
3754,27,3960,4005
3755,27,4005,4050
3756,27,4050,4095
3757,27,4095,4140
3758,27,4140,4185
3759,27,4185,4230
3760,27,4230,4275
3761,27,4275,4320
3762,27,4320,4365
3763,27,4365,4410
3764,27,4410,4455
3765,27,4455,4500
3766,27,4500,4545
3767,27,4545,4590
3768,27,4590,4635
3769,27,4635,4680
3770,27,4680,4725
3771,27,4725,4770
3772,27,4770,4815
3773,27,4815,4860
3774,27,4860,4905
3775,27,4905,4950
3776,27,4950,4995
3777,27,4995,5040
3778,27,5040,5085
3779,27,5085,5130
3780,27,5130,5175
3781,27,5175,5220
3782,27,5220,5265
3783,27,5265,5310
3784,27,5310,5355
3785,27,5355,5400
3786,27,5400,5445
3787,27,5445,5490
3788,28,0,45
3789,28,45,90
3790,28,90,135
3791,28,135,180
3792,28,180,225
3793,28,225,270
3794,28,270,315
3795,28,315,360
3796,28,360,405
3797,28,405,450
3798,28,450,495
3799,28,495,540
3800,28,540,585
3801,28,585,630
3802,28,630,675
3803,28,675,720
3804,28,720,765
3805,28,765,810
3806,28,810,855
3807,28,855,900
3808,28,900,945
3809,28,945,990
3810,28,990,1035
3811,28,1035,1080
3812,28,1080,1125
3813,28,1125,1170
3814,28,1170,1215
3815,28,1215,1260
3816,28,1260,1305
3817,28,1305,1350
3818,28,1350,1395
3819,28,1395,1440
3820,28,1440,1485
3821,28,1485,1530
3822,28,1530,1575
3823,28,1575,1620
3824,28,1620,1665
3825,28,1665,1710
3826,28,1710,1755
3827,28,1755,1800
3828,28,1800,1845
3829,28,1845,1890
3830,28,1890,1935
3831,28,1935,1980
3832,28,1980,2025
3833,28,2025,2070
3834,28,2070,2115
3835,28,2115,2160
3836,28,2160,2205
3837,28,2205,2250
3838,28,2250,2295
3839,28,2295,2340
3840,28,2340,2385
3841,28,2385,2430
3842,28,2430,2475
3843,28,2475,2520
3844,28,2520,2565
3845,28,2565,2610
3846,28,2610,2655
3847,28,2655,2700
3848,28,2700,2745
3849,28,2745,2790
3850,28,2790,2835
3851,28,2835,2880
3852,28,2880,2925
3853,28,2925,2970
3854,28,2970,3015
3855,28,3015,3060
3856,28,3060,3105
3857,28,3105,3150
3858,28,3150,3195
3859,28,3195,3240
3860,28,3240,3285
3861,28,3285,3330
3862,28,3330,3375
3863,28,3375,3420
3864,28,3420,3465
3865,28,3465,3510
3866,28,3510,3555
3867,28,3555,3600
3868,28,3600,3645
3869,28,3645,3690
3870,28,3690,3735
3871,28,3735,3780
3872,28,3780,3825
3873,28,3825,3870
3874,28,3870,3915
3875,28,3915,3960
3876,28,3960,4005
3877,28,4005,4050
3878,28,4050,4095
3879,28,4095,4140
3880,28,4140,4185
3881,28,4185,4230
3882,28,4230,4275
3883,28,4275,4320
3884,28,4320,4365
3885,28,4365,4410
3886,28,4410,4455
3887,28,4455,4500
3888,28,4500,4545
3889,28,4545,4590
3890,28,4590,4635
3891,28,4635,4680
3892,28,4680,4725
3893,28,4725,4770
3894,28,4770,4815
3895,28,4815,4860
3896,28,4860,4905
3897,28,4905,4950
3898,28,4950,4995
3899,28,4995,5040
3900,28,5040,5085
3901,28,5085,5130
3902,28,5130,5175
3903,28,5175,5220
3904,28,5220,5265
3905,28,5265,5310
3906,28,5310,5355
3907,28,5355,5400
3908,28,5400,5445
3909,28,5445,5490
3910,29,0,45
3911,29,45,90
3912,29,90,135
3913,29,135,180
3914,29,180,225
3915,29,225,270
3916,29,270,315
3917,29,315,360
3918,29,360,405
3919,29,405,450
3920,29,450,495
3921,29,495,540
3922,29,540,585
3923,29,585,630
3924,29,630,675
3925,29,675,720
3926,29,720,765
3927,29,765,810
3928,29,810,855
3929,29,855,900
3930,29,900,945
3931,29,945,990
3932,29,990,1035
3933,29,1035,1080
3934,29,1080,1125
3935,29,1125,1170
3936,29,1170,1215
3937,29,1215,1260
3938,29,1260,1305
3939,29,1305,1350
3940,29,1350,1395
3941,29,1395,1440
3942,29,1440,1485
3943,29,1485,1530
3944,29,1530,1575
3945,29,1575,1620
3946,29,1620,1665
3947,29,1665,1710
3948,29,1710,1755
3949,29,1755,1800
3950,29,1800,1845
3951,29,1845,1890
3952,29,1890,1935
3953,29,1935,1980
3954,29,1980,2025
3955,29,2025,2070
3956,29,2070,2115
3957,29,2115,2160
3958,29,2160,2205
3959,29,2205,2250
3960,29,2250,2295
3961,29,2295,2340
3962,29,2340,2385
3963,29,2385,2430
3964,29,2430,2475
3965,29,2475,2520
3966,29,2520,2565
3967,29,2565,2610
3968,29,2610,2655
3969,29,2655,2700
3970,29,2700,2745
3971,29,2745,2790
3972,29,2790,2835
3973,29,2835,2880
3974,29,2880,2925
3975,29,2925,2970
3976,29,2970,3015
3977,29,3015,3060
3978,29,3060,3105
3979,29,3105,3150
3980,29,3150,3195
3981,29,3195,3240
3982,29,3240,3285
3983,29,3285,3330
3984,29,3330,3375
3985,29,3375,3420
3986,29,3420,3465
3987,29,3465,3510
3988,29,3510,3555
3989,29,3555,3600
3990,29,3600,3645
3991,29,3645,3690
3992,29,3690,3735
3993,29,3735,3780
3994,29,3780,3825
3995,29,3825,3870
3996,29,3870,3915
3997,29,3915,3960
3998,29,3960,4005
3999,29,4005,4050
4000,29,4050,4095
4001,29,4095,4140
4002,29,4140,4185
4003,29,4185,4230
4004,29,4230,4275
4005,29,4275,4320
4006,29,4320,4365
4007,29,4365,4410
4008,29,4410,4455
4009,29,4455,4500
4010,29,4500,4545
4011,29,4545,4590
4012,29,4590,4635
4013,29,4635,4680
4014,29,4680,4725
4015,29,4725,4770
4016,29,4770,4815
4017,29,4815,4860
4018,29,4860,4905
4019,29,4905,4950
4020,29,4950,4995
4021,29,4995,5040
4022,29,5040,5085
4023,29,5085,5130
4024,29,5130,5175
4025,29,5175,5220
4026,29,5220,5265
4027,29,5265,5310
4028,29,5310,5355
4029,29,5355,5400
4030,29,5400,5445
4031,29,5445,5490
4032,29,5490,5535
4033,29,5535,5580
4034,29,5580,5625
4035,29,5625,5670
4036,29,5670,5715
4037,29,5715,5760
4038,29,5760,5805
4039,29,5805,5850
4040,29,5850,5895
4041,29,5895,5940
4042,29,5940,5985
4043,29,5985,6030
4044,29,6030,6075
4045,29,6075,6120
4046,29,6120,6165
4047,29,6165,6210
4048,29,6210,6255
4049,29,6255,6300
4050,29,6300,6345
4051,29,6345,6390
4052,29,6390,6435
4053,29,6435,6480
4054,29,6480,6525
4055,29,6525,6570
4056,29,6570,6615
4057,29,6615,6660
4058,29,6660,6705
4059,29,6705,6750
4060,29,6750,6795
4061,29,6795,6840
4062,29,6840,6885
4063,29,6885,6930
4064,29,6930,6975
4065,29,6975,7020
4066,29,7020,7065
4067,29,7065,7110
4068,29,7110,7155
4069,29,7155,7200
4070,29,7200,7245
4071,29,7245,7290
4072,30,0,45
4073,30,45,90
4074,30,90,135
4075,30,135,180
4076,30,180,225
4077,30,225,270
4078,30,270,315
4079,30,315,360
4080,30,360,405
4081,30,405,450
4082,30,450,495
4083,30,495,540
4084,30,540,585
4085,30,585,630
4086,30,630,675
4087,30,675,720
4088,30,720,765
4089,30,765,810
4090,30,810,855
4091,30,855,900
4092,30,900,945
4093,30,945,990
4094,30,990,1035
4095,30,1035,1080
4096,30,1080,1125
4097,30,1125,1170
4098,30,1170,1215
4099,30,1215,1260
4100,30,1260,1305
4101,30,1305,1350
4102,30,1350,1395
4103,30,1395,1440
4104,30,1440,1485
4105,30,1485,1530
4106,30,1530,1575
4107,30,1575,1620
4108,30,1620,1665
4109,30,1665,1710
4110,30,1710,1755
4111,30,1755,1800
4112,30,1800,1845
4113,30,1845,1890
4114,30,1890,1935
4115,30,1935,1980
4116,30,1980,2025
4117,30,2025,2070
4118,30,2070,2115
4119,30,2115,2160
4120,30,2160,2205
4121,30,2205,2250
4122,30,2250,2295
4123,30,2295,2340
4124,30,2340,2385
4125,30,2385,2430
4126,30,2430,2475
4127,30,2475,2520
4128,30,2520,2565
4129,30,2565,2610
4130,30,2610,2655
4131,30,2655,2700
4132,30,2700,2745
4133,30,2745,2790
4134,30,2790,2835
4135,30,2835,2880
4136,30,2880,2925
4137,30,2925,2970
4138,30,2970,3015
4139,30,3015,3060
4140,30,3060,3105
4141,30,3105,3150
4142,30,3150,3195
4143,30,3195,3240
4144,30,3240,3285
4145,30,3285,3330
4146,30,3330,3375
4147,30,3375,3420
4148,30,3420,3465
4149,30,3465,3510
4150,30,3510,3555
4151,30,3555,3600
4152,30,3600,3645
4153,30,3645,3690
4154,30,3690,3735
4155,30,3735,3780
4156,30,3780,3825
4157,30,3825,3870
4158,30,3870,3915
4159,30,3915,3960
4160,30,3960,4005
4161,30,4005,4050
4162,30,4050,4095
4163,30,4095,4140
4164,30,4140,4185
4165,30,4185,4230
4166,30,4230,4275
4167,30,4275,4320
4168,30,4320,4365
4169,30,4365,4410
4170,30,4410,4455
4171,30,4455,4500
4172,30,4500,4545
4173,30,4545,4590
4174,30,4590,4635
4175,30,4635,4680
4176,30,4680,4725
4177,30,4725,4770
4178,30,4770,4815
4179,30,4815,4860
4180,30,4860,4905
4181,30,4905,4950
4182,30,4950,4995
4183,30,4995,5040
4184,30,5040,5085
4185,30,5085,5130
4186,30,5130,5175
4187,30,5175,5220
4188,30,5220,5265
4189,30,5265,5310
4190,30,5310,5355
4191,30,5355,5400
4192,30,5400,5445
4193,30,5445,5490
4194,30,5490,5535
4195,30,5535,5580
4196,30,5580,5625
